,index,variable,value,iter
2,no2,Factor 0,0.02517360579526211,90
3,o3,Factor 0,0.05469023051297774,90
4,pm1,Factor 0,0.02779699403910344,90
5,pm25,Factor 0,0.023414936318843532,90
6,pm10,Factor 0,0.021891436342405386,90
7,co2,Factor 1,0.8998300436254001,90
8,co,Factor 1,0.00019795048446546293,90
9,no2,Factor 1,0.2247661926421421,90
10,o3,Factor 1,0.6037698725303313,90
11,pm1,Factor 1,0.7154486351644935,90
12,pm25,Factor 1,0.6892834116077835,90
13,pm10,Factor 1,0.6508098139817724,90
14,co2,Factor 2,0.0778369478982249,90
15,co,Factor 2,3.74442629495465e-05,90
16,no2,Factor 2,0.750810535387602,90
17,o3,Factor 2,0.2501481054602277,90
18,pm1,Factor 2,0.19827772634220556,90
19,pm25,Factor 2,0.2154984899223417,90
20,pm10,Factor 2,0.25021580252587206,90
21,co2,Residual,-1.394487979089476e-05,90
22,co,Residual,4.2413780665384593e-07,90
23,no2,Residual,-0.0007503338250063329,90
24,o3,Residual,0.09139179149646326,90
25,pm1,Residual,0.058476644454197535,90
26,pm25,Residual,0.07180316215103133,90
27,pm10,Residual,0.07708294714995012,90
0,co2,Factor 0,0.01907751989213936,91
1,co,Factor 0,0.9996708925730882,91
2,no2,Factor 0,0.022050377405921452,91
3,o3,Factor 0,0.05296046570704185,91
4,pm1,Factor 0,0.02628579824639463,91
5,pm25,Factor 0,0.02302598406661574,91
6,pm10,Factor 0,0.024922786901804012,91
7,co2,Factor 1,0.8839164784585806,91
8,co,Factor 1,0.0002623132046174332,91
9,no2,Factor 1,0.21829542313460423,91
10,o3,Factor 1,0.5975915020141046,91
11,pm1,Factor 1,0.6921724206853561,91
12,pm25,Factor 1,0.6861727406682985,91
13,pm10,Factor 1,0.6691957259772374,91
14,co2,Factor 2,0.09701930990730548,91
15,co,Factor 2,6.63505255127936e-05,91
16,no2,Factor 2,0.7603120324396712,91
17,o3,Factor 2,0.2565684160454824,91
18,pm1,Factor 2,0.22414285463402583,91
19,pm25,Factor 2,0.22546060595779194,91
20,pm10,Factor 2,0.24585833913580807,91
21,co2,Residual,-1.3308258025368502e-05,91
22,co,Residual,4.436967815379944e-07,91
23,no2,Residual,-0.0006578329801967264,91
24,o3,Residual,0.09287961623337115,91
25,pm1,Residual,0.057398926434223396,91
26,pm25,Residual,0.06534066930729387,91
27,pm10,Residual,0.060023147985150516,91
0,co2,Factor 0,0.01851017570314714,92
1,co,Factor 0,0.9997281791049696,92
2,no2,Factor 0,0.021834005670223103,92
3,o3,Factor 0,0.0562211699741157,92
4,pm1,Factor 0,0.021639776686165114,92
5,pm25,Factor 0,0.017885165852962702,92
6,pm10,Factor 0,0.019241600124759593,92
7,co2,Factor 1,0.8953688748427688,92
8,co,Factor 1,0.00022345976415220054,92
9,no2,Factor 1,0.2257465631222884,92
10,o3,Factor 1,0.6045901342374637,92
11,pm1,Factor 1,0.7035701476412742,92
12,pm25,Factor 1,0.701692129784541,92
13,pm10,Factor 1,0.6994194922985615,92
14,co2,Factor 2,0.0861343957135,92
15,co,Factor 2,4.792944504581442e-05,92
16,no2,Factor 2,0.7531086115320783,92
17,o3,Factor 2,0.2440204268328069,92
18,pm1,Factor 2,0.21845311107867413,92
19,pm25,Factor 2,0.21553806483424445,92
20,pm10,Factor 2,0.22407899245656718,92
21,co2,Residual,-1.3446259415905715e-05,92
22,co,Residual,4.316858324138195e-07,92
23,no2,Residual,-0.0006891803245898664,92
24,o3,Residual,0.0951682689556137,92
25,pm1,Residual,0.056336964593886485,92
26,pm25,Residual,0.06488463952825185,92
27,pm10,Residual,0.05725991512011175,92
0,co2,Factor 0,0.017663821044732644,93
1,co,Factor 0,0.9997143055876301,93
2,no2,Factor 0,0.020540608937989344,93
3,o3,Factor 0,0.05093510022946307,93
4,pm1,Factor 0,0.023634265811707845,93
5,pm25,Factor 0,0.020732453959503003,93
6,pm10,Factor 0,0.01785435875121321,93
7,co2,Factor 1,0.8950726616608394,93
8,co,Factor 1,0.00023290431391147042,93
9,no2,Factor 1,0.22185771101529392,93
10,o3,Factor 1,0.6038885249500375,93
11,pm1,Factor 1,0.6996423613917673,93
12,pm25,Factor 1,0.689416020856366,93
13,pm10,Factor 1,0.6538080172638598,93
14,co2,Factor 2,0.08727723362078132,93
15,co,Factor 2,5.234484710457877e-05,93
16,no2,Factor 2,0.7583365273321315,93
17,o3,Factor 2,0.2506316476521685,93
18,pm1,Factor 2,0.21838290005432243,93
19,pm25,Factor 2,0.21898119513238498,93
20,pm10,Factor 2,0.25647998380098824,93
21,co2,Residual,-1.371632635338571e-05,93
22,co,Residual,4.452513538977243e-07,93
23,no2,Residual,-0.0007348472854147303,93
24,o3,Residual,0.09454472716833096,93
25,pm1,Residual,0.058340472742202554,93
26,pm25,Residual,0.07087033005174603,93
27,pm10,Residual,0.0718576401839387,93
0,co2,Factor 0,0.018971589672522986,94
1,co,Factor 0,0.9997883862170649,94
2,no2,Factor 0,0.019837811622002693,94
3,o3,Factor 0,0.047283093228299405,94
4,pm1,Factor 0,0.020772983037478487,94
5,pm25,Factor 0,0.015749286878929354,94
6,pm10,Factor 0,0.013073475794222229,94
7,co2,Factor 1,0.9103428220475728,94
8,co,Factor 1,0.00017682312969150067,94
9,no2,Factor 1,0.22707389385226803,94
10,o3,Factor 1,0.6064919107090745,94
11,pm1,Factor 1,0.716960370250039,94
12,pm25,Factor 1,0.7016030568138778,94
13,pm10,Factor 1,0.6765610783200277,94
14,co2,Factor 2,0.07069924045682759,94
15,co,Factor 2,3.4372464795583304e-05,94
16,no2,Factor 2,0.7538787971191897,94
17,o3,Factor 2,0.25365531968210975,94
18,pm1,Factor 2,0.20322107535547038,94
19,pm25,Factor 2,0.210115699222826,94
20,pm10,Factor 2,0.23285284739594755,94
21,co2,Residual,-1.3652176923395487e-05,94
22,co,Residual,4.1818844809249356e-07,94
23,no2,Residual,-0.0007905025934604737,94
24,o3,Residual,0.09256967638051639,94
25,pm1,Residual,0.05904557135701216,94
26,pm25,Residual,0.07253195708436677,94
27,pm10,Residual,0.07751259848980252,94
0,co2,Factor 0,0.018694786013143658,95
1,co,Factor 0,0.9997484464345243,95
2,no2,Factor 0,0.02132014083518612,95
3,o3,Factor 0,0.04931622104042409,95
4,pm1,Factor 0,0.022974176587507285,95
5,pm25,Factor 0,0.017842108095164653,95
6,pm10,Factor 0,0.017130064900635664,95
7,co2,Factor 1,0.904641166799295,95
8,co,Factor 1,0.00021099859651867945,95
9,no2,Factor 1,0.2116500951750609,95
10,o3,Factor 1,0.6081668787782847,95
11,pm1,Factor 1,0.7046687516972593,95
12,pm25,Factor 1,0.6828795636675863,95
13,pm10,Factor 1,0.6538567817361666,95
14,co2,Factor 2,0.07667784043783646,95
15,co,Factor 2,4.012037023637244e-05,95
16,no2,Factor 2,0.7678200385500913,95
17,o3,Factor 2,0.24871084208596547,95
18,pm1,Factor 2,0.21430183823605478,95
19,pm25,Factor 2,0.22922744259673983,95
20,pm10,Factor 2,0.2540463223009981,95
21,co2,Residual,-1.3793250275062618e-05,95
22,co,Residual,4.3459872067774796e-07,95
23,no2,Residual,-0.000790274560338311,95
24,o3,Residual,0.09380605809532572,95
25,pm1,Residual,0.058055233479178625,95
26,pm25,Residual,0.07005088564050932,95
27,pm10,Residual,0.0749668310621997,95
0,co2,Factor 0,0.018892354786079785,96
1,co,Factor 0,0.9997485047598187,96
2,no2,Factor 0,0.021554897103446713,96
3,o3,Factor 0,0.051538792676831945,96
4,pm1,Factor 0,0.02201500542973362,96
5,pm25,Factor 0,0.01702116388990805,96
6,pm10,Factor 0,0.017188760983631184,96
7,co2,Factor 1,0.9019806964045575,96
8,co,Factor 1,0.00020738493030695386,96
9,no2,Factor 1,0.22819368713738342,96
10,o3,Factor 1,0.595689138989614,96
11,pm1,Factor 1,0.7195558060512938,96
12,pm25,Factor 1,0.7132551970430359,96
13,pm10,Factor 1,0.7103502955856557,96
14,co2,Factor 2,0.0791405963951925,96
15,co,Factor 2,4.3682580804799233e-05,96
16,no2,Factor 2,0.7509946542243102,96
17,o3,Factor 2,0.2602185428465371,96
18,pm1,Factor 2,0.20374500485105035,96
19,pm25,Factor 2,0.20722213636111514,96
20,pm10,Factor 2,0.21395813615612683,96
21,co2,Residual,-1.3647585829668074e-05,96
22,co,Residual,4.2772906960752977e-07,96
23,no2,Residual,-0.0007432384651404611,96
24,o3,Residual,0.09255352548701701,96
25,pm1,Residual,0.05468418366792216,96
26,pm25,Residual,0.06250150270594101,96
27,pm10,Residual,0.058502807274586344,96
0,co2,Factor 0,0.018598265721359652,97
1,co,Factor 0,0.9997205434455961,97
2,no2,Factor 0,0.0202153257911185,97
3,o3,Factor 0,0.050426268069028675,97
4,pm1,Factor 0,0.02420152959415848,97
5,pm25,Factor 0,0.020603491759216528,97
6,pm10,Factor 0,0.022981466756789793,97
7,co2,Factor 1,0.8904926822774448,97
8,co,Factor 1,0.00022570723663761365,97
9,no2,Factor 1,0.2141697782509045,97
10,o3,Factor 1,0.6093048033903649,97
11,pm1,Factor 1,0.7077514381940953,97
12,pm25,Factor 1,0.6989631877402365,97
13,pm10,Factor 1,0.690993970896479,97
14,co2,Factor 2,0.0909226430453645,97
15,co,Factor 2,5.331511367264414e-05,97
16,no2,Factor 2,0.766283727501851,97
17,o3,Factor 2,0.2516474964413902,97
18,pm1,Factor 2,0.21617025835233922,97
19,pm25,Factor 2,0.22018363382203787,97
20,pm10,Factor 2,0.23114811360803583,97
21,co2,Residual,-1.359104416898127e-05,97
22,co,Residual,4.342040935689795e-07,97
23,no2,Residual,-0.0006688315438740933,97
24,o3,Residual,0.08862143209921625,97
25,pm1,Residual,0.05187677385940703,97
26,pm25,Residual,0.06024968667850916,97
27,pm10,Residual,0.05487644873869546,97
0,co2,Factor 0,0.018823177610965632,98
1,co,Factor 0,0.99972948141629,98
2,no2,Factor 0,0.02166454321146059,98
3,o3,Factor 0,0.05434977996429425,98
4,pm1,Factor 0,0.020549703213716734,98
5,pm25,Factor 0,0.016357549540648313,98
6,pm10,Factor 0,0.016584958524521447,98
7,co2,Factor 1,0.896253533307687,98
8,co,Factor 1,0.00022222007856717362,98
9,no2,Factor 1,0.2271218420979771,98
10,o3,Factor 1,0.5928626344282791,98
11,pm1,Factor 1,0.7231103621717366,98
12,pm25,Factor 1,0.7105034519445799,98
13,pm10,Factor 1,0.6715821866243478,98
14,co2,Factor 2,0.08493680146997094,98
15,co,Factor 2,4.786721259270755e-05,98
16,no2,Factor 2,0.751918050496037,98
17,o3,Factor 2,0.2616963546863218,98
18,pm1,Factor 2,0.19896923019290913,98
19,pm25,Factor 2,0.20681629291566067,98
20,pm10,Factor 2,0.24544063583996958,98
21,co2,Residual,-1.351238862357107e-05,98
22,co,Residual,4.312925500071785e-07,98
23,no2,Residual,-0.0007044358054746347,98
24,o3,Residual,0.09109123092110483,98
25,pm1,Residual,0.0573707044216375,98
26,pm25,Residual,0.06632270559911113,98
27,pm10,Residual,0.06639221901116121,98
0,co2,Factor 0,0.023494724347597203,99
1,co,Factor 0,0.9996287518955678,99
2,no2,Factor 0,0.03450982212849943,99
3,o3,Factor 0,0.05769997864510187,99
4,pm1,Factor 0,0.04101162895451557,99
5,pm25,Factor 0,0.03919309814112094,99
6,pm10,Factor 0,0.03380732740106477,99
7,co2,Factor 1,0.8692147044127607,99
8,co,Factor 1,0.0002982541594497797,99
9,no2,Factor 1,0.21016686904072324,99
10,o3,Factor 1,0.5704178772645332,99
11,pm1,Factor 1,0.6568629750270414,99
12,pm25,Factor 1,0.6394041977099045,99
13,pm10,Factor 1,0.6094468516054488,99
14,co2,Factor 2,0.1073035012684679,99
15,co,Factor 2,7.253179559143816e-05,99
16,no2,Factor 2,0.7560125793818616,99
17,o3,Factor 2,0.27767417275126716,99
18,pm1,Factor 2,0.24626869843293053,99
19,pm25,Factor 2,0.2550335885834011,99
20,pm10,Factor 2,0.2893513018587689,99
21,co2,Residual,-1.2930028825852702e-05,99
22,co,Residual,4.621493910894614e-07,99
23,no2,Residual,-0.0006892705510843644,99
24,o3,Residual,0.09420797133909775,99
25,pm1,Residual,0.05585669758551248,99
26,pm25,Residual,0.06636911556557346,99
27,pm10,Residual,0.06739451913471761,99
